13,0
12,0
12,1
12,2
12,3
12,4
11,4
10,4
10,5
9,5
8,5
8,4
8,3
7,3
6,3
5,3
5,4
4,4
3,4
3,3
3,2
3,1
2,1
1,1
0,1
0,2
0,3
0,4
0,5
1,5
1,6
2,6
3,6
3,7
3,8
2,8
2,9
2,10
2,11
1,11
1,12
1,13
0,13
