14,14
14,13
14,12
14,11
14,10
13,10
12,10
11,10
10,10
9,10
8,10
8,11
7,11
7,12
6,12
5,12
4,12
3,12
2,12
2,11
2,10
2,9
2,8
2,7
2,6
3,6
3,5
3,4
4,4
4,3
5,3
5,2
5,1
4,1
3,1
2,1
1,1
0,1
0,0
