18,0
17,0
16,0
15,0
14,0
13,0
13,1
12,1
12,2
12,3
11,3
10,3
9,3
9,4
9,5
9,6
9,7
9,8
9,9
9,10
9,11
9,12
9,13
8,13
7,13
7,12
6,12
5,12
4,12
3,12
2,12
2,13
2,14
1,14
0,14
0,15
0,16
0,17
0,18
