0,0
0,1
1,1
2,1
3,1
4,1
5,1
6,1
7,1
8,1
8,2
8,3
9,3
9,4
9,5
9,6
8,6
8,7
8,8
8,9
8,10
8,11
9,11
9,12
10,12
11,12
12,12
