0,0
0,1
0,2
0,3
1,3
1,4
1,5
1,6
1,7
0,7
0,8
0,9
0,10
0,11
1,11
2,11
3,11
4,11
5,11
5,12
5,13
5,14
6,14
7,14
8,14
9,14
10,14
11,14
12,14
13,14
14,14
15,14
16,14
16,15
17,15
17,16
18,16
18,17
18,18
