0,13
0,12
0,11
0,10
0,9
0,8
1,8
1,7
1,6
1,5
2,5
3,5
3,6
3,7
4,7
5,7
5,8
5,9
6,9
6,10
6,11
7,11
8,11
8,12
9,12
10,12
11,12
11,13
12,13
13,13
