16,16
15,16
14,16
14,15
13,15
13,14
13,13
13,12
12,12
11,12
11,11
10,11
9,11
8,11
8,10
8,9
8,8
8,7
8,6
8,5
8,4
7,4
6,4
5,4
4,4
4,5
3,5
2,5
1,5
1,4
0,4
0,3
0,2
0,1
0,0
